TUCASEID,TULINENO,EEINCOME1,ERBMI,ERHHCH,ERINCOME,ERSPEMCH,ERTPREAT,ERTSEAT,ETHGT,ETWGT,EUDIETSODA,EUDRINK,EUEAT,EUEXERCISE,EUEXFREQ,EUFASTFD,EUFASTFDFRQ,EUFFYDAY,EUFDSIT,EUFINLWGT,EUSNAP,EUGENHTH,EUGROSHP,EUHGT,EUINCLVL,EUINCOME2,EUMEAT,EUMILK,EUPRPMEL,EUSODA,EUSTORES,EUSTREASON,EUTHERM,EUWGT,EUWIC,EXINCOME1
20150112142239,1,1,27.5,3,1,-1,26,30,0,0,-1,1,1,2,-1,1,1,2,1,  8763111.489397,2,4,1,65,6,-1,1,2,1,2,1,2,2,165,2,0
20150112142240,1,1,35.0,3,1,-1,50,15,0,0,1,1,1,2,-1,1,3,2,1,  1831409.059225,2,4,1,75,6,-1,1,2,1,1,1,2,2,280,-1,0
20150112142243,1,2,19.9,3,3,-1,45,5,0,0,-1,2,1,1,5,1,2,1,1,  3756391.187985,2,2,1,66,6,1,1,2,1,-1,1,2,2,123,2,0
20150112142249,1,2,24.1,3,5,5,55,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  6942356.931119,2,2,2,65,6,2,-1,-1,2,-1,-1,-1,-1,145,-1,0
20150112142254,1,2,41.2,3,5,-1,45,10,0,0,-1,2,1,1,5,2,-1,-1,1,  5199890.099082,2,2,1,69,6,2,1,2,1,-1,1,2,2,279,1,0
20150112142261,1,1,37.2,3,1,-1,90,30,0,0,-1,1,1,2,-1,1,3,2,1,  2517189.538107,2,4,1,63,6,-1,1,2,1,2,1,2,2,210,-1,0
20150112142262,1,1,27.5,3,1,5,50,0,0,0,2,1,2,2,-1,1,2,1,1,  1976161.374193,2,2,1,63,6,-1,1,2,1,1,2,2,2,155,2,0
20150112142264,1,1,29.4,3,1,5,70,5,0,0,-1,1,1,1,2,1,2,2,1,  3502548.392755,2,3,3,70,6,-1,-1,-1,2,2,1,5,-1,205,2,0
20150112142265,1,2,31.5,3,5,-1,0,10,0,0,2,1,1,2,-1,2,-1,-1,1,  2749456.072702,2,4,1,63,6,3,1,2,1,1,2,1,2,178,-1,0
20150112142268,1,2,27.3,3,5,-1,45,15,0,0,-1,1,1,2,-1,1,2,1,1,  5418199.653992,2,4,1,70,6,3,1,2,1,2,1,1,2,190,-1,0
20150112142269,1,1,22.8,3,1,-1,25,15,0,0,-1,1,1,1,2,2,-1,-1,1, 38212993.197363,2,2,2,68,6,-1,-1,-1,2,2,-1,-1,-1,150,2,0
20150112142275,1,2,44.9,3,5,-1,40,10,0,0,2,1,1,1,4,1,3,2,1,  2430741.079315,2,3,1,60,6,2,1,2,1,1,1,1,2,230,-1,0
20150112142279,1,1,29.0,3,1,-1,80,0,0,0,-1,2,2,1,7,2,-1,-1,1,  4629500.624167,1,2,2,73,6,-2,2,2,1,-1,-1,-1,-1,220,2,73
20150112142280,1,1,24.2,3,1,-1,50,5,0,0,-1,1,1,1,21,2,-1,-1,1,  3043493.284643,2,3,1,66,6,-1,1,2,1,2,1,3,2,150,-1,0
20150112142281,1,1,23.2,3,1,-1,220,0,0,0,-1,2,2,2,-1,1,-2,2,1,  3256209.509653,1,1,1,62,6,-1,1,2,1,-1,1,3,2,127,2,0
20150112142284,1,2,36.3,3,3,5,85,0,0,0,-1,1,2,1,2,1,5,1,1,  4093980.686187,2,4,1,66,6,1,1,2,1,2,2,1,1,225,2,0
20150112142289,1,2,40.5,3,5,-1,20,5,0,0,-1,2,1,2,-1,1,2,1,1,  4759686.588453,2,3,1,64,6,2,1,2,1,-1,1,1,2,236,2,0
20150112142291,1,2,30.1,3,5,-1,92,0,0,0,-1,1,2,1,3,2,-1,-1,1,  3901506.586819,1,4,1,65,6,2,1,2,1,2,1,1,2,181,-1,0
20150112142295,1,2,36.0,3,5,5,120,0,0,0,-1,1,2,2,-1,2,-1,-1,1, 11084407.737043,2,3,2,64,6,2,-1,-1,2,2,-1,-1,-1,210,2,0
20150112142296,1,2,32.1,1,5,-1,35,10,0,0,2,1,1,2,-1,2,-1,-1,2,  5537896.451184,2,1,3,61,6,2,1,2,3,1,1,1,2,170,2,0
20150112142297,1,1,19.8,3,1,-1,69,5,0,0,-1,2,1,1,8,1,2,2,1, 12714804.110722,2,1,2,68,6,-2,-1,-1,2,-1,-1,-1,-1,130,2,73
20150112142301,1,1,24.7,3,1,-1,60,2,0,0,-1,2,1,1,4,1,5,1,1,  3639939.981902,2,2,1,66,6,-1,2,2,1,-1,1,4,-1,153,2,0
20150112142303,1,1,31.3,3,1,5,15,15,0,0,-1,1,1,1,3,1,2,1,1,  2693058.073163,2,2,1,67,6,-1,1,2,1,2,1,2,1,200,2,0
20150112142306,1,3,32.8,3,2,-1,55,0,0,0,-1,2,2,1,7,2,-1,-1,1, 36535585.110646,2,3,2,71,6,-1,1,2,1,-1,-1,-1,1,235,-1,0
20150112142307,1,3,25.8,3,2,5,115,0,0,0,-1,1,2,2,-1,2,-1,-1,1,  3219124.274551,2,2,1,67,6,-1,1,2,1,2,1,1,2,165,-1,0
20150112142308,1,2,30.7,2,5,1,15,5,0,0,-1,2,1,2,-1,2,-1,-1,2, 14929922.451066,1,4,2,66,6,2,-1,-1,2,-1,-1,-1,-1,190,2,0
20150112142309,1,2,26.6,3,5,-1,0,10,0,0,-1,2,1,2,-1,1,1,2,1,  3461871.380740,2,1,1,67,6,2,-1,-1,2,-1,1,2,-1,170,2,0
20150112142310,1,1,30.1,3,1,5,35,0,0,0,-1,2,2,2,-1,1,14,2,1, 11127567.214440,2,2,2,68,6,-1,-1,-1,2,-1,-1,-1,-1,198,-1,0
20150112142315,1,1,31.4,3,1,-1,20,0,0,0,-1,2,2,1,4,1,1,2,1,  3983932.935059,2,3,1,71,6,-1,1,2,1,-1,1,2,2,225,-1,0
20150112142316,1,1,30.4,3,1,5,30,30,0,0,-1,1,1,1,3,1,4,2,1,  6908986.936740,2,2,1,68,6,-1,1,2,1,2,2,1,2,200,2,0
20150112142322,1,1,35.9,1,1,-1,110,0,0,0,-1,2,2,1,5,1,2,1,1,  4864428.048845,2,2,2,70,6,-2,-1,-1,2,-1,-1,-1,-1,250,2,73
20150112142328,1,2,28.9,1,5,3,75,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  5911440.573002,1,4,3,68,6,2,-1,-1,2,-1,1,1,-1,190,1,0
20150112142329,1,-1,-1.0,1,-1,-1,150,0,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,  4087192.100712,-1,-1,1,-1,6,-1,-1,-1,-1,-1,2,3,-1,-1,-1,-1
20150112142331,1,2,36.8,3,5,-1,60,0,0,0,2,1,2,2,-1,1,5,2,1,  9726807.717215,1,3,1,67,6,2,1,2,1,1,4,2,2,235,-1,0
20150112142332,1,2,-1.0,3,5,5,135,0,-1,0,-1,2,2,2,-1,2,-1,-1,1, 11212012.407632,2,3,1,-2,6,3,-1,-1,2,-1,2,1,-1,180,-2,0
20150112142337,1,1,38.3,3,1,5,0,40,0,0,-1,1,1,1,3,1,2,1,1,  6518473.580311,2,2,2,65,6,-1,1,2,1,2,-1,-1,2,230,-1,0
20150112142339,1,1,-1.0,3,1,5,30,0,0,-1,-1,1,2,1,3,1,2,2,1,  6745458.694635,2,1,2,65,6,-1,2,2,3,2,-1,-1,-1,-5,2,0
20150112142340,1,2,26.8,3,5,-1,85,0,0,0,-1,2,2,1,14,2,-1,-1,1,  3249755.149984,2,2,1,65,6,2,1,2,1,-1,1,6,2,161,2,0
20150112142341,1,2,37.6,3,5,-1,10,15,0,0,-1,1,1,1,7,2,-1,-1,1, 12064417.023323,2,3,1,67,6,2,2,2,1,2,1,2,-1,240,-1,12
20150112142342,1,2,34.7,3,3,-1,30,10,0,0,-1,1,1,2,-1,1,1,2,1,  5315317.938072,2,4,2,66,6,1,-1,-1,2,2,-1,-1,-1,215,-1,0
20150112142352,1,1,22.3,3,1,-1,80,6,0,0,-1,1,1,1,9,2,-1,-1,1,  3120401.543497,2,1,1,68,6,-1,2,2,1,2,5,1,-1,147,-1,0
20150112142353,1,1,25.1,3,1,-1,0,25,0,0,-1,1,1,1,3,2,-1,-1,1,  2192307.774874,2,1,1,72,6,-1,2,2,1,2,1,2,-1,185,-1,0
20150112142354,1,1,26.6,3,1,-1,30,30,0,0,2,1,1,2,-1,2,-1,-1,1,  8209501.968756,2,3,2,69,6,-2,-1,-1,2,1,-1,-1,-1,180,2,75
20150112142359,1,2,41.8,3,3,-1,120,0,0,0,-1,2,2,1,5,1,3,1,1,  1546421.601042,2,5,1,71,6,1,1,2,1,-1,1,3,2,300,-1,0
20150112142363,1,2,33.9,3,5,5,30,20,0,0,-1,2,1,2,-1,2,-1,-1,1, 10660357.175856,1,4,1,66,6,3,1,2,1,-1,2,4,2,210,-1,0
20150112142368,1,1,30.4,3,1,5,60,2,0,0,2,1,1,2,-1,1,3,2,1,  6798409.127999,2,3,3,68,6,-1,-1,-1,2,1,1,1,-1,200,2,0
20150112142369,1,1,26.4,3,1,-1,90,0,0,0,-1,1,2,1,4,1,2,2,1,  2409705.150829,2,2,1,61,6,-1,1,2,1,2,1,2,1,140,-1,0
20150112142370,1,1,33.1,3,1,-1,15,2,0,0,-1,1,1,2,-1,1,2,2,1,  5528035.894459,2,2,1,63,6,-1,1,2,1,2,2,1,2,187,-1,0
20150112142373,1,2,28.1,1,5,5,15,15,0,0,-1,1,1,1,2,1,4,2,1,  8636929.989446,2,2,3,69,6,3,1,2,1,2,1,2,2,190,-1,0
20150112142381,1,1,47.3,3,1,5,0,35,0,0,2,1,1,1,2,1,3,1,1, 13671636.931187,2,3,1,69,6,-1,1,2,1,1,1,1,2,320,2,0
20150112142383,1,2,21.0,3,5,-1,105,0,0,0,2,1,2,2,-1,2,-1,-1,3,  4685625.930153,1,4,1,62,6,2,1,2,1,1,2,1,2,115,2,0
20150112142386,1,1,35.3,3,1,5,60,15,0,0,2,1,1,2,-1,2,-1,-1,1, 12784874.649586,2,3,1,72,6,-1,1,2,3,1,1,2,1,260,2,0
20150112142387,1,2,18.3,3,5,5,90,5,0,0,-1,2,1,2,-1,2,-1,-1,1,  3619158.330112,2,1,1,65,6,2,1,2,1,-1,1,1,2,110,2,0
20150112142390,1,2,47.4,1,5,-1,15,30,0,0,2,1,1,2,-1,2,-1,-1,1,  8785686.704122,2,4,1,71,6,2,1,2,1,1,1,2,2,340,2,0
20150112142401,1,1,27.1,3,1,5,50,30,0,0,2,1,1,2,-1,1,2,2,1,  4560702.047668,2,2,1,72,6,-1,1,2,1,1,3,1,2,200,2,0
20150112142403,1,1,25.1,3,1,5,100,0,0,0,-1,2,2,2,-1,1,3,2,1,  6948475.351916,2,2,2,71,6,-1,-1,-1,2,-1,-1,-1,-1,180,2,0
20150112142408,1,2,42.1,3,5,5,95,0,0,0,2,1,2,1,7,1,1,1,1, 12034389.203229,1,4,1,62,6,2,1,2,1,1,1,2,1,230,-1,0
20150112142411,1,1,29.2,3,1,-1,0,10,0,0,-1,1,1,2,-1,1,3,1,1,  1912070.247524,2,3,1,72,6,-1,2,2,1,2,1,2,-1,215,-1,0
20150112142415,1,2,24.5,3,5,-1,30,55,0,0,1,1,1,1,7,2,-1,-1,1,  2104623.359216,1,4,1,58,6,2,1,2,1,1,1,1,2,117,-1,0
20150112142419,1,1,20.1,3,1,-1,165,0,0,0,-1,1,2,1,7,1,4,2,1,  7446722.265070,2,1,1,70,6,-1,2,2,1,2,1,3,-1,140,-1,0
20150112142424,1,2,22.5,3,5,-1,165,0,0,0,-1,1,2,1,2,1,1,1,1,  1171839.329760,2,1,1,65,6,2,1,2,1,2,1,2,2,135,2,0
20150112142425,1,2,26.6,1,5,1,55,0,0,0,-1,1,2,2,-1,1,1,2,1, 10057145.659820,2,3,1,65,6,2,1,2,1,2,1,3,2,160,-1,0
20150112142427,1,1,21.8,3,1,-1,110,0,0,0,-1,2,2,1,4,2,-1,-1,1,  4486688.003915,-2,2,2,73,6,-2,-1,-1,2,-1,-1,-1,-1,165,-2,75
20150112142428,1,1,22.6,3,1,5,30,30,0,0,-1,1,1,1,7,2,-1,-1,1,  4266333.500369,2,1,1,69,6,-1,1,2,1,2,3,3,1,153,2,0
20150112142430,1,-3,-1.0,3,4,3,50,5,0,-1,1,1,1,2,-1,1,1,2,1,  4334689.664814,2,3,1,64,6,1,1,2,1,1,1,2,2,-3,-1,3
20150112142434,1,1,31.2,3,1,-1,95,10,0,0,-1,1,1,1,3,1,3,2,1,  5089495.530375,2,2,1,60,6,-1,1,2,1,2,1,2,2,160,-1,0
20150112142435,1,1,28.0,3,1,5,0,5,0,0,-1,2,1,1,2,2,-1,-1,1,  6403106.420781,2,2,2,70,6,-1,-1,-1,2,-1,-1,-1,-1,195,2,0
20150112142438,1,1,31.1,3,1,5,20,345,0,0,-1,1,1,1,5,1,1,2,1,  5845728.190068,2,1,2,73,6,-1,2,2,3,2,-1,-1,-1,236,2,0
20150112142440,1,1,21.1,3,1,-1,0,50,0,0,2,1,1,1,3,1,4,2,1,  5102012.397830,2,2,1,67,6,-1,-1,-1,2,1,1,5,-1,135,2,0
20150112142446,1,1,31.5,3,1,3,75,0,0,0,-1,2,2,1,2,2,-1,-1,1,  5598441.652987,2,1,2,71,6,-1,-1,-1,2,-1,-1,-1,-1,226,2,0
20150112142447,1,1,31.0,3,1,5,90,5,0,0,-1,2,1,1,2,2,-1,-1,1,  5203021.126809,2,2,1,63,6,-1,1,2,1,-1,2,4,1,175,-1,0
20150112142448,1,1,21.8,3,1,5,25,5,0,0,-1,1,1,2,-1,2,-1,-1,1,  5127181.835967,2,2,1,64,6,-1,1,2,1,2,1,2,1,127,2,0
20150112142451,1,1,30.4,3,1,5,44,7,0,0,-1,2,1,1,2,1,2,1,1,  7975047.238033,2,3,1,68,6,-1,1,2,1,-1,2,1,2,200,2,0
20150112142452,1,1,23.5,3,1,5,70,0,0,0,-1,1,2,1,7,1,2,2,1, 11139610.151310,2,1,2,67,6,-1,-1,-1,2,2,-1,-1,-1,150,-1,0
20150112142455,1,1,31.9,3,1,5,90,0,0,0,-1,2,2,2,-1,1,2,1,1, 10102565.637081,2,2,1,63,6,-1,1,2,1,-1,2,1,2,180,2,0
20150112142456,1,2,37.0,3,3,5,10,25,0,0,-1,2,1,2,-1,2,-1,-1,1,  8626503.910575,2,3,1,70,6,1,1,2,1,-1,1,5,1,258,2,0
20150112142457,1,2,30.6,1,3,-1,40,15,0,0,2,1,1,2,-1,1,2,1,1,  9567652.686669,1,3,2,65,6,1,1,2,3,1,-1,-1,2,184,2,0
20150112142458,1,1,21.6,3,1,-1,0,60,0,0,2,1,1,1,6,1,2,2,1,  3317838.548789,2,1,2,67,6,1,-1,-1,2,1,-1,-1,-1,138,-1,73
20150112142463,1,1,28.1,3,1,3,180,0,0,0,1,1,2,1,3,2,-1,-1,1,  4488443.581625,2,2,3,66,6,-1,1,2,3,1,1,2,2,174,-1,0
20150112142465,1,2,40.7,3,5,3,45,5,0,0,-1,2,1,1,5,2,-1,-1,2,  9329396.358589,2,3,1,63,6,2,1,2,1,-1,1,1,1,230,1,0
20150112142466,1,1,28.1,3,1,5,150,0,0,0,-1,1,2,2,-1,2,-1,-1,1, 15804668.519527,2,2,1,68,6,-1,1,2,3,2,1,1,2,185,-1,0
20150112142467,1,2,27.7,1,5,-1,15,20,0,0,-1,2,1,2,-1,2,-1,-1,1,  2266878.988203,2,3,1,60,6,3,-1,-1,2,-1,1,3,-1,142,2,0
20150112142473,1,1,32.2,3,1,5,30,5,0,0,-1,2,1,1,1,1,1,2,1, 18550602.566364,2,1,1,68,6,-1,1,2,1,-1,3,2,2,212,-1,0
20150112142474,1,2,25.8,3,5,-1,110,0,0,0,-1,1,2,2,-1,1,7,1,1,  5060144.827383,2,2,1,65,6,3,1,2,1,2,1,2,2,155,2,0
20150112142477,1,1,22.2,3,1,-1,1,15,0,0,-1,1,1,1,7,1,3,2,1, 15776505.473501,2,2,2,70,6,-2,-1,-1,2,2,-1,-1,-1,155,2,75
20150112142486,1,1,30.0,3,1,5,60,12,0,0,-1,1,1,2,-1,1,3,2,1,  2868258.870640,2,1,1,64,6,-1,1,2,1,2,1,6,2,175,2,0
20150112142487,1,1,51.7,3,1,-1,60,15,0,1,1,1,1,1,4,1,3,1,1, 19732470.959646,2,3,2,68,6,-1,1,2,3,1,-1,-1,2,340,2,0
20150112142491,1,1,28.2,3,1,5,134,60,0,0,-1,1,1,1,2,1,2,1,1,  3525448.583507,2,1,2,67,6,-1,-1,-1,2,2,-1,-1,-1,180,2,0
20150112142493,1,1,23.9,3,1,4,90,0,0,0,-1,2,2,1,6,2,-1,-1,1,  2037196.280769,2,2,3,66,6,-1,-1,-1,2,-1,5,3,-1,148,2,0
20150112142495,1,2,-1.0,3,5,-1,90,0,-1,0,2,1,2,2,-1,2,-1,-1,1,  3264299.971121,2,3,1,-2,6,2,1,2,1,1,1,2,2,150,-1,0
20150112142497,1,1,24.3,3,1,5,180,0,0,0,2,1,2,1,3,1,2,1,1,  5613578.646737,2,2,2,67,6,-1,-1,-1,2,1,-1,-1,-1,155,-1,0
20150112142502,1,1,30.7,3,1,-1,60,0,0,0,-1,2,2,1,5,1,3,2,1,  5383584.398522,2,2,1,66,6,-1,1,2,1,-1,1,2,1,190,-1,0
20150112142504,1,1,25.0,3,1,5,150,15,0,0,-1,1,1,2,-1,1,1,1,1,  9815450.922790,2,2,3,66,6,-1,-1,-1,2,2,1,3,-1,155,2,0
20150112142505,1,3,25.1,3,2,5,60,0,0,0,1,1,2,1,2,2,-1,-1,1,  5828055.916881,2,2,2,67,6,-1,-1,-1,2,1,-1,-1,-1,160,-1,0
20150112142512,1,-2,20.8,3,4,-1,135,1,0,0,-1,1,1,1,5,2,-1,-1,1,  1373249.879968,2,2,1,61,6,1,1,2,1,2,1,2,2,110,2,2
20150112142513,1,1,23.8,3,1,5,120,0,0,0,-1,1,2,1,7,2,-1,-1,1,  5229929.312577,2,1,1,62,6,-1,1,2,1,2,1,1,2,130,2,0
20150112142515,1,2,29.9,3,5,5,90,0,0,0,-1,1,2,2,-1,1,1,1,1,  2793961.144281,2,3,1,66,6,2,-1,-1,2,2,2,2,-1,185,-1,0
20150201150002,1,1,20.8,3,1,-1,60,0,0,0,-1,1,2,1,1,1,4,1,1, 11204798.082587,2,1,1,65,6,-1,1,2,1,2,1,2,2,125,2,0
20150201150003,1,2,28.2,3,3,-1,165,20,0,0,-1,1,1,2,-1,1,1,2,1,  4266410.400023,2,1,1,71,6,1,1,2,1,2,3,4,2,202,-1,0
20150201150005,1,2,26.3,1,5,-1,60,5,0,0,-1,1,1,1,5,1,1,2,1,  3241227.768410,1,2,1,66,6,2,1,2,1,2,1,1,2,163,1,0
20150201150013,1,2,16.6,3,5,-1,65,0,0,0,2,1,2,2,-1,1,2,1,1, 15308717.937364,2,4,3,73,6,2,1,2,3,1,1,2,1,126,-1,0
20150201150019,1,2,31.0,3,5,5,30,30,0,0,-1,2,1,1,2,1,1,2,1, 13390048.481556,1,3,1,63,6,2,1,2,1,-1,1,4,2,175,2,0
20150201150021,1,1,22.7,1,1,5,60,40,0,0,2,1,1,2,-1,1,2,1,1, 18686191.680303,2,3,1,67,6,-1,-1,-1,2,1,1,3,-1,145,2,0
20150201150023,1,1,32.5,3,1,-1,30,0,0,0,1,1,2,1,7,2,-1,-1,1, 15164009.561368,2,1,1,68,6,-1,1,2,1,1,1,1,2,214,-1,0
20150201150029,1,1,36.9,1,1,-1,90,10,0,0,-1,1,1,1,7,1,5,2,1,  2853588.259597,2,3,1,69,6,-1,1,2,1,2,2,1,1,250,-1,0
20150201150043,1,1,25.6,3,1,-1,75,2,0,0,-1,2,1,2,-1,1,2,1,1,  1102401.961346,2,3,1,62,6,-1,1,2,1,-1,1,2,2,140,2,0
20150201150044,1,1,24.2,3,1,-1,150,0,0,0,-1,2,2,2,-1,1,4,2,1,  3903636.834934,2,2,1,66,6,-1,1,2,1,-1,1,6,2,150,-1,0
20150201150048,1,1,29.8,3,1,-1,30,15,0,0,-1,1,1,1,5,1,2,2,1,  9557841.537552,2,3,1,72,6,-1,1,2,1,2,1,2,2,220,-1,0
20150201150049,1,3,27.6,3,2,5,0,50,0,0,-1,1,1,1,2,1,2,1,1, 24273933.405410,2,2,2,69,6,-1,-1,-1,2,2,-1,-1,-1,187,2,0
20150201150056,1,2,17.9,3,5,-1,120,79,0,0,-1,1,1,1,1,1,1,2,1,  8702672.273445,1,5,1,62,6,2,1,2,1,2,5,3,2,98,-1,0
20150201150075,1,2,25.1,3,3,-1,35,0,0,0,-1,2,2,1,3,2,-1,-1,1, 21323144.067866,2,4,3,69,6,1,-1,-1,2,-1,2,1,-1,170,-1,0
20150201150080,1,3,24.2,3,2,5,120,0,0,0,-1,1,2,1,3,2,-1,-1,1, 23791895.356536,2,2,3,66,6,-1,1,2,1,2,1,1,2,150,-1,0
20150201150081,1,1,29.8,1,1,-1,20,10,0,0,-1,2,1,2,-1,2,-1,-1,2,  7004462.787860,2,4,1,67,6,-2,1,2,1,-1,1,2,2,190,2,71
20150201150087,1,2,27.4,3,5,5,90,0,0,0,-1,1,2,2,-1,1,3,2,1,  8466344.314435,2,3,1,68,6,2,1,2,1,2,2,1,2,180,2,0
20150201150091,1,2,26.2,3,5,-1,60,60,0,0,-1,1,1,1,7,2,-1,-1,3,  5120839.604598,2,3,1,72,6,2,1,2,1,2,2,2,2,193,-1,0
20150201150092,1,1,35.9,3,1,-1,45,3,0,0,-1,2,1,1,3,2,-1,-1,1,  5414236.700052,2,4,1,70,6,-1,1,2,1,-1,1,1,2,250,2,0
20150201150109,1,2,-1.0,3,5,4,165,0,0,-1,-1,1,2,1,3,1,1,2,1,  5207064.278609,2,3,1,63,6,2,1,2,1,2,1,2,2,-2,2,0
20150201150114,1,2,54.0,3,5,-1,40,5,0,0,-1,2,1,2,-1,1,1,1,1,  5371079.949482,1,4,2,62,6,2,1,2,1,-1,-1,-1,2,295,-1,0
20150201150115,1,1,25.8,3,1,-1,20,15,0,0,-1,2,1,1,4,2,-1,-1,1,  8482180.914987,2,2,1,68,6,-1,1,2,1,-1,2,1,2,170,-1,0
20150201150125,1,2,26.9,3,5,-1,60,0,0,0,-1,2,2,1,4,2,-1,-1,1,  5342711.121169,2,3,1,75,6,2,1,2,1,-1,2,4,2,215,-1,0
20150201150126,1,2,32.0,3,5,-1,0,10,0,0,-1,2,1,1,7,2,-1,-1,1,  2354776.424731,2,2,1,60,6,3,2,2,1,-1,1,1,-1,164,2,0
20150201150128,1,2,21.8,3,3,5,60,230,0,0,-1,1,1,1,5,1,1,2,1,  4398997.117165,2,1,3,63,6,1,1,2,1,2,3,1,2,123,2,0
20150201150129,1,3,27.5,3,2,5,120,0,0,0,-1,2,2,2,-1,2,-1,-1,1, 27567753.856062,2,-2,2,65,6,-1,1,2,1,-1,-1,-1,2,165,2,0
20150201150130,1,2,25.0,3,5,-1,25,10,0,0,-1,1,1,1,7,1,4,2,2,  7500166.886074,1,1,2,72,6,2,-1,-1,2,2,-1,-1,-1,184,-1,0
20150201150134,1,2,29.0,3,5,5,45,0,0,0,-1,1,2,2,-1,2,-1,-1,1,  3905041.071551,2,3,1,67,6,2,1,2,1,2,2,2,2,185,-1,0
20150201150143,1,1,21.1,3,1,-1,75,15,0,0,-1,2,1,1,7,1,5,1,1, 26228853.706731,2,2,2,67,6,-2,-1,-1,2,-1,-1,-1,-1,135,2,73
20150201150152,1,1,32.1,3,1,5,135,10,0,0,-1,1,1,1,4,1,1,2,1,  4058492.181294,2,2,2,71,6,-1,1,2,1,2,-1,-1,1,230,2,0
20150201150156,1,2,31.5,3,5,-1,40,0,0,0,2,1,2,2,-1,2,-1,-1,1,  2167227.032319,1,4,1,67,6,2,1,2,1,1,-2,-1,2,201,-1,0
20150201150158,1,2,20.6,3,5,-1,100,10,0,0,2,1,1,1,7,1,3,1,1,  8468706.122194,2,1,1,64,6,3,1,2,1,1,1,1,2,120,2,0
20150201150165,1,1,33.3,3,1,1,40,15,0,0,-1,1,1,2,-1,1,1,1,1, 27254050.429884,2,4,1,65,6,-1,1,2,1,2,2,1,2,200,-1,0
20150201150166,1,1,25.8,3,1,5,135,0,0,0,1,1,2,2,-1,1,3,2,1,  7864218.502614,2,2,2,70,6,-1,-1,-1,2,1,-1,-1,-1,180,2,0
20150201150170,1,2,20.4,3,5,-1,120,0,0,0,-1,1,2,1,4,2,-1,-1,1,  8050886.613570,1,3,2,67,6,2,2,2,1,2,-1,-1,-1,130,1,0
20150201150171,1,1,34.4,3,1,5,35,10,0,0,-1,2,1,1,2,1,1,2,1,  2657242.930530,2,2,3,77,6,-1,-1,-1,2,-1,1,2,-1,290,2,0
20150201150181,1,1,26.4,3,1,3,90,0,0,0,-1,2,2,1,2,1,4,1,1, 11907550.793029,2,3,2,72,6,-1,-1,-1,2,-1,-1,-1,-1,195,2,0
20150201150187,1,2,27.4,3,5,5,60,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  4617309.081838,2,3,3,67,6,3,1,2,3,-1,1,1,2,175,2,0
20150201150502,1,1,33.5,3,1,5,120,0,0,0,-1,2,2,1,3,2,-1,-1,1, 12782455.315435,2,3,2,76,6,-1,1,2,3,-1,-1,-1,2,275,2,0
20150201150505,1,1,49.3,3,1,5,60,20,2,0,-1,2,1,1,5,1,1,1,1,  9915748.034520,2,3,1,56,6,-1,1,2,1,-1,1,2,2,220,2,0
20150201150507,1,1,27.5,3,1,-1,60,30,0,0,2,1,1,1,3,1,1,2,1,  3325645.733067,2,2,1,64,6,-1,1,2,1,1,2,4,2,160,2,0
20150201150508,1,2,33.0,3,5,-1,15,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  3268350.907856,1,2,1,70,6,2,1,2,1,-1,2,1,2,230,-1,0
20150201150510,1,1,34.1,3,1,-1,15,25,0,0,-1,2,1,1,5,1,1,2,1,  8148818.914521,2,2,1,70,6,-1,1,2,1,-1,1,4,2,238,-1,0
20150201150511,1,1,25.7,3,1,5,0,10,0,0,-1,2,1,1,5,1,5,2,1, 16317371.978645,2,2,1,63,6,-1,1,2,1,-1,2,1,2,145,2,0
20150201150514,1,1,26.6,3,1,-1,120,30,0,0,-1,1,1,1,7,2,-1,-1,1,  2048784.597670,2,2,1,63,6,-1,1,2,1,2,1,1,2,150,-1,0
20150201150515,1,1,20.1,3,1,-1,75,0,0,0,-1,2,2,1,7,2,-1,-1,1, 34400475.412647,2,1,2,70,6,-1,-1,-1,2,-1,-1,-1,-1,140,-1,0
20150201150516,1,3,30.3,3,2,5,10,0,0,0,-1,2,2,1,2,1,2,1,1, 13173435.963514,2,3,1,60,6,-1,1,2,1,-1,2,2,2,155,2,0
20150201150527,1,1,28.3,3,1,5,10,14,0,0,-1,1,1,2,-1,2,-1,-1,1, 14080280.765218,2,2,1,64,6,-1,1,2,1,2,3,1,2,165,-1,0
20150201150528,1,2,21.7,3,5,5,60,0,0,0,-1,2,2,1,5,2,-1,-1,1,  3404469.319534,1,3,1,61,6,2,1,2,1,-1,1,1,1,115,2,0
20150201150533,1,1,32.2,3,1,5,120,0,0,0,1,1,2,1,5,1,4,1,1,  4223295.234120,2,3,1,68,6,-1,1,2,1,1,2,1,2,212,-1,0
20150201150537,1,1,25.7,3,1,3,60,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  3299463.998407,2,1,1,64,6,-1,1,2,1,-1,1,2,2,150,2,0
20150201150544,1,1,28.1,3,1,5,60,475,0,0,2,1,1,2,-1,1,5,1,1,  2770489.768700,2,1,3,68,6,-1,-1,-1,2,1,1,3,-1,185,2,0
